title,date,url,image_url
"City Hall, James and Dickason Streets, Columbus, Wisconsin",2008,https://www.loc.gov/pictures/item/2017705962/,https://cdn.loc.gov/service/pnp/mrg/03800/03854v.jpg
"Van Wyck Hall (City Hall), Main Street, Fishkill, New York",2005,https://www.loc.gov/pictures/item/2017705963/,https://cdn.loc.gov/service/pnp/mrg/03800/03855v.jpg
"Van Wyck Hall (City Hall), Main Street, Fishkill, New York",2005,https://www.loc.gov/pictures/item/2017705964/,https://cdn.loc.gov/service/pnp/mrg/03800/03856v.jpg
"Federal Building, Cleveland & Third, Canton, Ohio",1998,https://www.loc.gov/pictures/item/2017705965/,https://cdn.loc.gov/service/pnp/mrg/03800/03857v.jpg
"Government building, San Diego, California",1977,https://www.loc.gov/pictures/item/2017705966/,https://cdn.loc.gov/service/pnp/mrg/03800/03858v.jpg
"City Hall, Allamakee Street, Waukon, Iowa",2003,https://www.loc.gov/pictures/item/2017705967/,https://cdn.loc.gov/service/pnp/mrg/03800/03859v.jpg
"State Capitol, Madison, Wisconsin",2008,https://www.loc.gov/pictures/item/2017705968/,https://cdn.loc.gov/service/pnp/mrg/03800/03860v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705969/,https://cdn.loc.gov/service/pnp/mrg/03800/03861v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705970/,https://cdn.loc.gov/service/pnp/mrg/03800/03862v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705971/,https://cdn.loc.gov/service/pnp/mrg/03800/03863v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705972/,https://cdn.loc.gov/service/pnp/mrg/03800/03864v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705973/,https://cdn.loc.gov/service/pnp/mrg/03800/03865v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705974/,https://cdn.loc.gov/service/pnp/mrg/03800/03866v.jpg
"Municipal Building, Santa Barbara, California",1976,https://www.loc.gov/pictures/item/2017705975/,https://cdn.loc.gov/service/pnp/mrg/03800/03867v.jpg
"County Clerk's office, Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017705976/,https://cdn.loc.gov/service/pnp/mrg/03800/03868v.jpg
"County Clerk's office, Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017705977/,https://cdn.loc.gov/service/pnp/mrg/03800/03869v.jpg
"County Clerk's office, Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017705978/,https://cdn.loc.gov/service/pnp/mrg/03800/03870v.jpg
"County Clerk's office (1878), Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017705979/,https://cdn.loc.gov/service/pnp/mrg/03800/03871v.jpg
"County Clerk's office (1878), Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017705980/,https://cdn.loc.gov/service/pnp/mrg/03800/03872v.jpg
"City and County Building, Carey Avenue and West 19th Street, Cheyenne, Wyoming",2004,https://www.loc.gov/pictures/item/2017705981/,https://cdn.loc.gov/service/pnp/mrg/03800/03873v.jpg
"City and County Building, Carey Avenue and West 19th Street, Cheyenne, Wyoming",2004,https://www.loc.gov/pictures/item/2017705982/,https://cdn.loc.gov/service/pnp/mrg/03800/03874v.jpg
"City and County Building, Carey Avenue and West 19th Street, Cheyenne, Wyoming",2004,https://www.loc.gov/pictures/item/2017705983/,https://cdn.loc.gov/service/pnp/mrg/03800/03875v.jpg
"Old town hall, Sapphire Street, Kemmerer, Wyoming",2004,https://www.loc.gov/pictures/item/2017705984/,https://cdn.loc.gov/service/pnp/mrg/03800/03876v.jpg
"Old town hall, Sapphire Street, Kemmerer, Wyoming",2004,https://www.loc.gov/pictures/item/2017705985/,https://cdn.loc.gov/service/pnp/mrg/03800/03877v.jpg
"City Hall (1891), Bennett Avenue, Mellen, Wisconsin",2003,https://www.loc.gov/pictures/item/2017705986/,https://cdn.loc.gov/service/pnp/mrg/03800/03878v.jpg
"State Capitol, Cheyenne, Wyoming",2004,https://www.loc.gov/pictures/item/2017705987/,https://cdn.loc.gov/service/pnp/mrg/03800/03879v.jpg
"City Hall, Main Street, Palmyra, Missouri",2003,https://www.loc.gov/pictures/item/2017705988/,https://cdn.loc.gov/service/pnp/mrg/03800/03880v.jpg
"City Hall, Main Street, Palmyra, Missouri",2003,https://www.loc.gov/pictures/item/2017705989/,https://cdn.loc.gov/service/pnp/mrg/03800/03881v.jpg
"City Hall (Post Office), Gloucester Street, Brunswick, Georgia",1990,https://www.loc.gov/pictures/item/2017705990/,https://cdn.loc.gov/service/pnp/mrg/03800/03882v.jpg
"City Hall (Post Office), Gloucester Street, Brunswick, Georgia",1990,https://www.loc.gov/pictures/item/2017705991/,https://cdn.loc.gov/service/pnp/mrg/03800/03883v.jpg
"City Hall (1896), centrall detail, overall diagonal view, Water Street, New London, Wisconsin",1988,https://www.loc.gov/pictures/item/2017705992/,https://cdn.loc.gov/service/pnp/mrg/03800/03884v.jpg
"Old City Hall, now fire department, Las Vegas, New Mexico",2003,https://www.loc.gov/pictures/item/2017705993/,https://cdn.loc.gov/service/pnp/mrg/03800/03885v.jpg
"Old City Hall, now fire department, Las Vegas, New Mexico",2003,https://www.loc.gov/pictures/item/2017705994/,https://cdn.loc.gov/service/pnp/mrg/03800/03886v.jpg
"Land Title Building, Ellenville, Washington",2003,https://www.loc.gov/pictures/item/2017705995/,https://cdn.loc.gov/service/pnp/mrg/03800/03887v.jpg
"Schuylkill County Courthouse, Pottsville, Pennsylvania",1995,https://www.loc.gov/pictures/item/2017705996/,https://cdn.loc.gov/service/pnp/mrg/03800/03888v.jpg
"Schuylkill County Courthouse, Pottsville, Pennsylvania",1995,https://www.loc.gov/pictures/item/2017705997/,https://cdn.loc.gov/service/pnp/mrg/03800/03889v.jpg
"Humboldt County Courthouse, Bridge Street, Winnemucca, Nevada",1991,https://www.loc.gov/pictures/item/2017705998/,https://cdn.loc.gov/service/pnp/mrg/03800/03890v.jpg
"Dickinson County Courthouse (1896), Iron Mountain, Michigan",1988,https://www.loc.gov/pictures/item/2017705999/,https://cdn.loc.gov/service/pnp/mrg/03800/03891v.jpg
"Dickinson County Courthouse (1896), Iron Mountain, Michigan",1988,https://www.loc.gov/pictures/item/2017706000/,https://cdn.loc.gov/service/pnp/mrg/03800/03892v.jpg
"Doddridge County Courthouse, West Union, West Virginia",1995,https://www.loc.gov/pictures/item/2017706001/,https://cdn.loc.gov/service/pnp/mrg/03800/03893v.jpg
"Elko County Courthouse, Idaho Street, Elko, Nevada",1991,https://www.loc.gov/pictures/item/2017706002/,https://cdn.loc.gov/service/pnp/mrg/03800/03894v.jpg
"Elko County Courthouse, Idaho Street, Elko, Nevada",1991,https://www.loc.gov/pictures/item/2017706003/,https://cdn.loc.gov/service/pnp/mrg/03800/03895v.jpg
"Parker County Courthouse, Weatherford, Texas",1993,https://www.loc.gov/pictures/item/2017706004/,https://cdn.loc.gov/service/pnp/mrg/03800/03896v.jpg
"Martin County Courthouse, Fairmont, Minnesota",1988,https://www.loc.gov/pictures/item/2017706005/,https://cdn.loc.gov/service/pnp/mrg/03800/03897v.jpg
"Martin County Courthouse, Fairmont, Minnesota",1988,https://www.loc.gov/pictures/item/2017706006/,https://cdn.loc.gov/service/pnp/mrg/03800/03898v.jpg
"Jackson County Courthouse, 4th Street, Jackson, Minnesota",1988,https://www.loc.gov/pictures/item/2017706007/,https://cdn.loc.gov/service/pnp/mrg/03800/03899v.jpg
"Clinton County Courthouse, detail, Wenatchee, Washington",2003,https://www.loc.gov/pictures/item/2017706008/,https://cdn.loc.gov/service/pnp/mrg/03900/03900v.jpg
"Clinton County Courthouse, Wenatchee, Washington",2003,https://www.loc.gov/pictures/item/2017706009/,https://cdn.loc.gov/service/pnp/mrg/03900/03901v.jpg
"Courthouse, Court Street, Visalia, California",2003,https://www.loc.gov/pictures/item/2017706010/,https://cdn.loc.gov/service/pnp/mrg/03900/03902v.jpg
"Shelby County Courthouse, side detail, Harlan, Iowa",1988,https://www.loc.gov/pictures/item/2017706011/,https://cdn.loc.gov/service/pnp/mrg/03900/03903v.jpg
"Shelby County Courthouse, Harlan, Iowa",1988,https://www.loc.gov/pictures/item/2017706012/,https://cdn.loc.gov/service/pnp/mrg/03900/03904v.jpg
"Tarrant County Courthouse, Main and Exchange Streets, Fort Worth, Texas",1994,https://www.loc.gov/pictures/item/2017706013/,https://cdn.loc.gov/service/pnp/mrg/03900/03905v.jpg
"Phillips County Courthouse, South Interocean Avenue, Holyoke, Colorado",1993,https://www.loc.gov/pictures/item/2017706014/,https://cdn.loc.gov/service/pnp/mrg/03900/03906v.jpg
"Grant County Courthouse, Lancaster, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706015/,https://cdn.loc.gov/service/pnp/mrg/03900/03907v.jpg
"Marion County Courthouse, Main Street, Palmyra, Missouri",2003,https://www.loc.gov/pictures/item/2017706016/,https://cdn.loc.gov/service/pnp/mrg/03900/03909v.jpg
"Marion County Courthouse, Main Street, Palmyra, Missouri",2003,https://www.loc.gov/pictures/item/2017706017/,https://cdn.loc.gov/service/pnp/mrg/03900/03910v.jpg
"Grant County Courthouse, angle 2, Lancaster, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706018/,https://cdn.loc.gov/service/pnp/mrg/03900/03911v.jpg
"Pike County Courthouse, Pittsfield, Illinois",2003,https://www.loc.gov/pictures/item/2017706019/,https://cdn.loc.gov/service/pnp/mrg/03900/03912v.jpg
"Pike County Courthouse, Pittsfield, Illinois",2003,https://www.loc.gov/pictures/item/2017706020/,https://cdn.loc.gov/service/pnp/mrg/03900/03913v.jpg
"Richland County Courthouse, 2nd Avenue, Wahpeton, North Dakota",1992,https://www.loc.gov/pictures/item/2017706021/,https://cdn.loc.gov/service/pnp/mrg/03900/03914v.jpg
"Allamakee County Courthouse (1861), Alamakee Street (now a museum), Waukon, Iowa",2003,https://www.loc.gov/pictures/item/2017706022/,https://cdn.loc.gov/service/pnp/mrg/03900/03915v.jpg
"Washington County Courthouse, detail, Washington, Iowa",2003,https://www.loc.gov/pictures/item/2017706023/,https://cdn.loc.gov/service/pnp/mrg/03900/03916v.jpg
"Washington County Courthouse, detail, Washington, Iowa",2003,https://www.loc.gov/pictures/item/2017706024/,https://cdn.loc.gov/service/pnp/mrg/03900/03917v.jpg
"Mitchell County Courthouse, Beloit, Kansas",1993,https://www.loc.gov/pictures/item/2017706025/,https://cdn.loc.gov/service/pnp/mrg/03900/03918v.jpg
"Mitchell County Courthouse, detail, Beloit, Kansas",1993,https://www.loc.gov/pictures/item/2017706026/,https://cdn.loc.gov/service/pnp/mrg/03900/03919v.jpg
"Mitchell County Courthouse, Beloit, Kansas",1993,https://www.loc.gov/pictures/item/2017706027/,https://cdn.loc.gov/service/pnp/mrg/03900/03920v.jpg
"[Timpanogos Trading Post, Main Street, Heber City, Utah]",1991,https://www.loc.gov/pictures/item/2017706028/,https://cdn.loc.gov/service/pnp/mrg/03900/03921v.jpg
"Benton County Courthouse, Vinton, Iowa",2003,https://www.loc.gov/pictures/item/2017706029/,https://cdn.loc.gov/service/pnp/mrg/03900/03922v.jpg
"Muscatine County Courthouse, Third Street, Muscatine, Iowa",1988,https://www.loc.gov/pictures/item/2017706030/,https://cdn.loc.gov/service/pnp/mrg/03900/03923v.jpg
"Federal Building and US Courthouse, wide angle, V Street, Danville, Illinois",1993,https://www.loc.gov/pictures/item/2017706031/,https://cdn.loc.gov/service/pnp/mrg/03900/03924v.jpg
"Oneida County Courthouse (1887), closer, Rhinelander, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706032/,https://cdn.loc.gov/service/pnp/mrg/03900/03925v.jpg
"Clay County Courthouse, Clay Center, Kansas",1993,https://www.loc.gov/pictures/item/2017706033/,https://cdn.loc.gov/service/pnp/mrg/03900/03926v.jpg
"Clay County Courthouse, Spencer, Iowa",1988,https://www.loc.gov/pictures/item/2017706034/,https://cdn.loc.gov/service/pnp/mrg/03900/03927v.jpg
"Clay County Courthouse, Spencer, Iowa",1988,https://www.loc.gov/pictures/item/2017706035/,https://cdn.loc.gov/service/pnp/mrg/03900/03928v.jpg
"Shackelford County Courthouse, Albany, Texas",1993,https://www.loc.gov/pictures/item/2017706036/,https://cdn.loc.gov/service/pnp/mrg/03900/03929v.jpg
"Shackelford County Courthouse, Albany, Texas",1993,https://www.loc.gov/pictures/item/2017706037/,https://cdn.loc.gov/service/pnp/mrg/03900/03930v.jpg
"Shackelford County Courthouse, Albany, Texas",1993,https://www.loc.gov/pictures/item/2017706038/,https://cdn.loc.gov/service/pnp/mrg/03900/03931v.jpg
"Grant County Courthouse, diagonal, Copper Street, Silver City, New Mexico",1991,https://www.loc.gov/pictures/item/2017706039/,https://cdn.loc.gov/service/pnp/mrg/03900/03932v.jpg
"Grant County Courthouse, center vertical, Copper Street, Silver City, New Mexico",1991,https://www.loc.gov/pictures/item/2017706040/,https://cdn.loc.gov/service/pnp/mrg/03900/03933v.jpg
"Grant County Courthouse, entire street, Copper Street, Silver City, New Mexico",1991,https://www.loc.gov/pictures/item/2017706041/,https://cdn.loc.gov/service/pnp/mrg/03900/03934v.jpg
"Grant County Courthouse, top central detail, Copper Street, Silver City, New Mexico",1991,https://www.loc.gov/pictures/item/2017706042/,https://cdn.loc.gov/service/pnp/mrg/03900/03935v.jpg
"Grant County Courthouse, straight on, closer, Copper Street, Silver City, New Mexico",1991,https://www.loc.gov/pictures/item/2017706043/,https://cdn.loc.gov/service/pnp/mrg/03900/03936v.jpg
"Courthouse, East Broadway, Missoula, Montana",2004,https://www.loc.gov/pictures/item/2017706044/,https://cdn.loc.gov/service/pnp/mrg/03900/03937v.jpg
"Courthouse, East Broadway, Missoula, Montana",2004,https://www.loc.gov/pictures/item/2017706045/,https://cdn.loc.gov/service/pnp/mrg/03900/03938v.jpg
"Courthouse, East Broadway, Missoula, Montana",2004,https://www.loc.gov/pictures/item/2017706046/,https://cdn.loc.gov/service/pnp/mrg/03900/03939v.jpg
"Winona County Courthouse, 4th Street, Winona, Minnesota",1988,https://www.loc.gov/pictures/item/2017706047/,https://cdn.loc.gov/service/pnp/mrg/03900/03940v.jpg
"Winona County Courthouse, 4th Street, Winona, Minnesota",1988,https://www.loc.gov/pictures/item/2017706048/,https://cdn.loc.gov/service/pnp/mrg/03900/03941v.jpg
"Winona County Courthouse, 4th Street, Winona, Minnesota",1988,https://www.loc.gov/pictures/item/2017706049/,https://cdn.loc.gov/service/pnp/mrg/03900/03942v.jpg
"Winona County Courthouse, turret, 4th Street, Winona, Minnesota",1988,https://www.loc.gov/pictures/item/2017706050/,https://cdn.loc.gov/service/pnp/mrg/03900/03943v.jpg
"McCoupan County Courthouse, East 1st Street, Carlinville, Illinois",1991,https://www.loc.gov/pictures/item/2017706051/,https://cdn.loc.gov/service/pnp/mrg/03900/03944v.jpg
"McCoupan County Courthouse, East 1st Street, Carlinville, Illinois",1991,https://www.loc.gov/pictures/item/2017706052/,https://cdn.loc.gov/service/pnp/mrg/03900/03945v.jpg
"Canterbury street clock, North Main Street, Twin Falls, Idaho",2004,https://www.loc.gov/pictures/item/2017706053/,https://cdn.loc.gov/service/pnp/mrg/03900/03946v.jpg
"Canterbury street clock, North Main Street, Twin Falls, Idaho",2004,https://www.loc.gov/pictures/item/2017706054/,https://cdn.loc.gov/service/pnp/mrg/03900/03947v.jpg
"Bear bench, Washington Street, Montpelier, Idaho",2004,https://www.loc.gov/pictures/item/2017706055/,https://cdn.loc.gov/service/pnp/mrg/03900/03948v.jpg
"Bandstand, Village Green, Delhi, New York",2007,https://www.loc.gov/pictures/item/2017706056/,https://cdn.loc.gov/service/pnp/mrg/03900/03949v.jpg
"Bandstand-bridge, 2nd and Canal Streets, Naches, Washington",1987,https://www.loc.gov/pictures/item/2017706057/,https://cdn.loc.gov/service/pnp/mrg/03900/03950v.jpg
"Bandstand, Townsend, Massachusetts",1984,https://www.loc.gov/pictures/item/2017706058/,https://cdn.loc.gov/service/pnp/mrg/03900/03951v.jpg
"Bandstand, rear, Aurelia, Iowa",1987,https://www.loc.gov/pictures/item/2017706059/,https://cdn.loc.gov/service/pnp/mrg/03900/03952v.jpg
"Bandstand at City Hall, Route 29, Marine City, Michigan",1988,https://www.loc.gov/pictures/item/2017706060/,https://cdn.loc.gov/service/pnp/mrg/03900/03953v.jpg
"Bandstand, Aurelia, Iowa",1987,https://www.loc.gov/pictures/item/2017706061/,https://cdn.loc.gov/service/pnp/mrg/03900/03954v.jpg
"Oregon National Guard Armory, Washington and 7th Streets, Cottage Grove, Oregon",1987,https://www.loc.gov/pictures/item/2017706062/,https://cdn.loc.gov/service/pnp/mrg/03900/03955v.jpg
"United States Credit Bureau, Vermont Avenue, Los Angeles, California",1985,https://www.loc.gov/pictures/item/2017706063/,https://cdn.loc.gov/service/pnp/mrg/03900/03956v.jpg
"City jail, Frederick, South Dakota",1987,https://www.loc.gov/pictures/item/2017706064/,https://cdn.loc.gov/service/pnp/mrg/03900/03957v.jpg
"Jail (1896), Philipsburg, Montana",2004,https://www.loc.gov/pictures/item/2017706065/,https://cdn.loc.gov/service/pnp/mrg/03900/03958v.jpg
"Jail (1896), Philipsburg, Montana",2004,https://www.loc.gov/pictures/item/2017706066/,https://cdn.loc.gov/service/pnp/mrg/03900/03959v.jpg
"Public parking structure, Sutter Street, Stockton, California",1987,https://www.loc.gov/pictures/item/2017706067/,https://cdn.loc.gov/service/pnp/mrg/03900/03960v.jpg
"Public parking structure, Sutter Street, Stockton, California",1987,https://www.loc.gov/pictures/item/2017706068/,https://cdn.loc.gov/service/pnp/mrg/03900/03961v.jpg
"Veteran's memorial, City Hall (1851-1852), Parks Falls, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706069/,https://cdn.loc.gov/service/pnp/mrg/03900/03962v.jpg
"Soldiers and Sailors Memorial Building, Route 69, Kansas City, Kansas",1994,https://www.loc.gov/pictures/item/2017706070/,https://cdn.loc.gov/service/pnp/mrg/03900/03963v.jpg
"Aleghany County Soldiers Memorial, 5th Avenue, Pittsburgh, Pennsylvania",1989,https://www.loc.gov/pictures/item/2017706071/,https://cdn.loc.gov/service/pnp/mrg/03900/03964v.jpg
"Zwaanendael Museum, Lewes, Delaware",1985,https://www.loc.gov/pictures/item/2017706072/,https://cdn.loc.gov/service/pnp/mrg/03900/03965v.jpg
"National Lighter Museum, Guthrie, Oklahoma",1996,https://www.loc.gov/pictures/item/2017706073/,https://cdn.loc.gov/service/pnp/mrg/03900/03966v.jpg
"Baldwin Hotel (museum), Main Street, Klamath Falls, Oregon",2003,https://www.loc.gov/pictures/item/2017706074/,https://cdn.loc.gov/service/pnp/mrg/03900/03967v.jpg
"Contemporary Art Museum, College Avenue, Fort Collins, Colorado",2004,https://www.loc.gov/pictures/item/2017706075/,https://cdn.loc.gov/service/pnp/mrg/03900/03968v.jpg
"Lincoln School, Cameron Avenue, Kellogg, Idaho",2004,https://www.loc.gov/pictures/item/2017706076/,https://cdn.loc.gov/service/pnp/mrg/03900/03969v.jpg
"Lincoln School, Cameron Avenue, Kellogg, Idaho",2004,https://www.loc.gov/pictures/item/2017706077/,https://cdn.loc.gov/service/pnp/mrg/03900/03970v.jpg
"St. Mary School, Mesa Avenue, Pueblo, Colorado",1991,https://www.loc.gov/pictures/item/2017706078/,https://cdn.loc.gov/service/pnp/mrg/03900/03971v.jpg
"St. Mary School, straight on, Mesa Avenue, Pueblo, Colorado",1991,https://www.loc.gov/pictures/item/2017706079/,https://cdn.loc.gov/service/pnp/mrg/03900/03972v.jpg
"Edison East High School, Washington Street, Madison, Wisconsin",2008,https://www.loc.gov/pictures/item/2017706080/,https://cdn.loc.gov/service/pnp/mrg/03900/03973v.jpg
"Edison East High School, Washington Street, Madison, Wisconsin",2008,https://www.loc.gov/pictures/item/2017706081/,https://cdn.loc.gov/service/pnp/mrg/03900/03974v.jpg
"Edison East High School, Washington Street, Madison, Wisconsin",2008,https://www.loc.gov/pictures/item/2017706082/,https://cdn.loc.gov/service/pnp/mrg/03900/03975v.jpg
"Post Office, Arapahoe Avenue, Thermopolis, Wyoming",2004,https://www.loc.gov/pictures/item/2017706083/,https://cdn.loc.gov/service/pnp/mrg/03900/03976v.jpg
"Old post office, Monongalia Arts Center, High Street, Morgantown, West Virginia",1995,https://www.loc.gov/pictures/item/2017706084/,https://cdn.loc.gov/service/pnp/mrg/03900/03977v.jpg
"Post Office, Main Street, Anaconda, Montana",2004,https://www.loc.gov/pictures/item/2017706085/,https://cdn.loc.gov/service/pnp/mrg/03900/03978v.jpg
"Post Office, Peru, Illinois",2003,https://www.loc.gov/pictures/item/2017706086/,https://cdn.loc.gov/service/pnp/mrg/03900/03979v.jpg
"Post Office, Peru, Illinois",2003,https://www.loc.gov/pictures/item/2017706087/,https://cdn.loc.gov/service/pnp/mrg/03900/03980v.jpg
"Viking Sew and Vac Center, front, Higgins Avenue, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706088/,https://cdn.loc.gov/service/pnp/mrg/03900/03981v.jpg
"Viking Sew and Vac Center, front, Higgins Avenue, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706089/,https://cdn.loc.gov/service/pnp/mrg/03900/03982v.jpg
"Welcome Center, Route 17, Darien, Georgia",1979,https://www.loc.gov/pictures/item/2017706090/,https://cdn.loc.gov/service/pnp/mrg/03900/03983v.jpg
"Lewis-Clark Center for Arts and History, Main Street, Lewiston, Idaho",2004,https://www.loc.gov/pictures/item/2017706091/,https://cdn.loc.gov/service/pnp/mrg/03900/03984v.jpg
"California Bridge Center, 945 North Fairfax, Los Angeles, California",1976,https://www.loc.gov/pictures/item/2017706092/,https://cdn.loc.gov/service/pnp/mrg/03900/03985v.jpg
"Welcome to Coeur d'Alene sign, Coeur d'Alene, Idaho",2004,https://www.loc.gov/pictures/item/2017706093/,https://cdn.loc.gov/service/pnp/mrg/03900/03986v.jpg
"Fire Department (1938), detail, Main Street, Weyerhaeuser, Wisconsin",1988,https://www.loc.gov/pictures/item/2017706094/,https://cdn.loc.gov/service/pnp/mrg/03900/03987v.jpg
"Center Fire Station, H Street, Bakersfield, California",2003,https://www.loc.gov/pictures/item/2017706095/,https://cdn.loc.gov/service/pnp/mrg/03900/03988v.jpg
"Fire Department, Main Street, Fon Du Lac, Wisconsin",1988,https://www.loc.gov/pictures/item/2017706096/,https://cdn.loc.gov/service/pnp/mrg/03900/03989v.jpg
"Firehouse No. 1 (Children' Museum), Commercial Street, Trinidad, Colorado",1991,https://www.loc.gov/pictures/item/2017706097/,https://cdn.loc.gov/service/pnp/mrg/03900/03990v.jpg
"Fire Department, Columbus, Indiana",1977,https://www.loc.gov/pictures/item/2017706098/,https://cdn.loc.gov/service/pnp/mrg/03900/03991v.jpg
"Fire Department, Columbus, Indiana",1977,https://www.loc.gov/pictures/item/2017706099/,https://cdn.loc.gov/service/pnp/mrg/03900/03992v.jpg
"Fire Department, Columbus, Indiana",1977,https://www.loc.gov/pictures/item/2017706100/,https://cdn.loc.gov/service/pnp/mrg/03900/03993v.jpg
"Fire Dept #9, terra cotta ornament detail, Frederick Avenue, Saint Joseph, Missouri",1988,https://www.loc.gov/pictures/item/2017706101/,https://cdn.loc.gov/service/pnp/mrg/03900/03994v.jpg
"Fire Dept #9, detail, Frederick Avenue, Saint Joseph, Missouri",1988,https://www.loc.gov/pictures/item/2017706102/,https://cdn.loc.gov/service/pnp/mrg/03900/03995v.jpg
"Fire Dept #9, Frederick Avenue, Saint Joseph, Missouri",1988,https://www.loc.gov/pictures/item/2017706103/,https://cdn.loc.gov/service/pnp/mrg/03900/03996v.jpg
"Fire Dept #9, Frederick Avenue, Saint Joseph, Missouri",1988,https://www.loc.gov/pictures/item/2017706104/,https://cdn.loc.gov/service/pnp/mrg/03900/03997v.jpg
"Fire Dept #9, turret detail, Frederick Avenue, Saint Joseph, Missouri",1988,https://www.loc.gov/pictures/item/2017706105/,https://cdn.loc.gov/service/pnp/mrg/03900/03998v.jpg
"Kenosha Public Library, 10th Avenue, Kenosha, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706106/,https://cdn.loc.gov/service/pnp/mrg/03900/03999v.jpg
"Library, Reed Point, Montana",2004,https://www.loc.gov/pictures/item/2017706107/,https://cdn.loc.gov/service/pnp/mrg/04000/04000v.jpg
"Carnegie Library (museum), F Street, Eureka, California",2003,https://www.loc.gov/pictures/item/2017706108/,https://cdn.loc.gov/service/pnp/mrg/04000/04001v.jpg
"Post Office, central detail, Kokomo, Indiana",2004,https://www.loc.gov/pictures/item/2017706109/,https://cdn.loc.gov/service/pnp/mrg/04000/04002v.jpg
"Post Office, Kokomo, Indiana",2004,https://www.loc.gov/pictures/item/2017706110/,https://cdn.loc.gov/service/pnp/mrg/04000/04003v.jpg
"Post Office, Broadway, Missoula, Montana",2004,https://www.loc.gov/pictures/item/2017706111/,https://cdn.loc.gov/service/pnp/mrg/04000/04004v.jpg
"Post Office, 11th Avenue, Nampa, Idaho",2004,https://www.loc.gov/pictures/item/2017706112/,https://cdn.loc.gov/service/pnp/mrg/04000/04005v.jpg
"Post Office, Arapahoe Avenue, Thermopolis, Wyoming",2004,https://www.loc.gov/pictures/item/2017706113/,https://cdn.loc.gov/service/pnp/mrg/04000/04006v.jpg
"Fairfield National Bank, Main & Third, Fairfield, Illinois",1993,https://www.loc.gov/pictures/item/2017706114/,https://cdn.loc.gov/service/pnp/mrg/04000/04007v.jpg
"First Federal Building, entrance, Higgins Avenue, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706115/,https://cdn.loc.gov/service/pnp/mrg/04000/04008v.jpg
"First Federal Building, entrance detail, Higgins Avenue, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706116/,https://cdn.loc.gov/service/pnp/mrg/04000/04009v.jpg
"First Federal Building, entrance, Higgins Avenue, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706117/,https://cdn.loc.gov/service/pnp/mrg/04000/04010v.jpg
"First Federal Savings Bank, Main and Higgins Street, Missoula, Montana",1987,https://www.loc.gov/pictures/item/2017706118/,https://cdn.loc.gov/service/pnp/mrg/04000/04011v.jpg
"Brenton National Bank, 4th Avenue, Grinnell, Iowa",1988,https://www.loc.gov/pictures/item/2017706119/,https://cdn.loc.gov/service/pnp/mrg/04000/04012v.jpg
"Mellen State Bank, Main Street, Mellen, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706120/,https://cdn.loc.gov/service/pnp/mrg/04000/04013v.jpg
"Mellen State Bank, Main Street, Mellen, Wisconsin",2003,https://www.loc.gov/pictures/item/2017706121/,https://cdn.loc.gov/service/pnp/mrg/04000/04014v.jpg
"Bank, column detail, Kansas and Main Streets, Smith Center, Kansas",1988,https://www.loc.gov/pictures/item/2017706122/,https://cdn.loc.gov/service/pnp/mrg/04000/04015v.jpg
"Bank, Mountain Mike's Pizza, Broadway, King City, California",1991,https://www.loc.gov/pictures/item/2017706123/,https://cdn.loc.gov/service/pnp/mrg/04000/04016v.jpg
"Wells Fargo Bank, Alta Street, Gonzales, California",1991,https://www.loc.gov/pictures/item/2017706124/,https://cdn.loc.gov/service/pnp/mrg/04000/04017v.jpg
"Heritage Savings and Loan, Weems Lane, Winchester, Virginia",1982,https://www.loc.gov/pictures/item/2017706125/,https://cdn.loc.gov/service/pnp/mrg/04000/04018v.jpg
"Heritage Savings and Loan, Weems Lane, Winchester, Virginia",1982,https://www.loc.gov/pictures/item/2017706126/,https://cdn.loc.gov/service/pnp/mrg/04000/04019v.jpg
